gene	score_topo	score_yatra	score_combined
ABAT	0.03313671275823206	7.5263241771848e-4	0.3844185418705223
HPRT1	-0.08750854319488444	7.9772716815695e-4	0.38181043502255085
ITGB6	0.376157549823271	6.1508607549868e-4	0.36740682641886363
PPP3CA	0.22625876266089837	6.685957503387e-4	0.35757155898430004
CAD	-0.047987330214600485	7.7225940201122e-4	0.35466884400261617
BCKDHA	0.11631884278240906	7.0877697403643e-4	0.3528074532908255
GRIN1	0.13548909549610821	7.0070964475105e-4	0.3508611782384379
KIT	0.19241877945218794	6.776004359405e-4	0.3473016677860751
TOMM7	0.16050602683159526	6.8949856158737e-4	0.34653269171143797
DDB1	0.12090496973829605	7.0331551950596e-4	0.34309802441203363
GATAD2B	0.047020643986978916	7.313255650508e-4	0.3425310114359451
POLR1C	-0.1143427351265737	7.9234145352018e-4	0.3408789391821596
PLAAT3	-0.5129759471962225	9.4320582864308e-4	0.3371387150520724
DNMT3A	0.3476926807934493	6.1281053225367e-4	0.33298564019702326
SMC1A	0.07867602961800277	7.1399319472963e-4	0.32881828747432285
HNRNPA1	0.026190207083351125	7.3383638737468e-4	0.328272743269003
RELN	0.07608240906116936	7.1154939073351e-4	0.3198279210907805
IFIH1	-0.32003419323716364	8.6153128449374e-4	0.3162943796745321
PEX7	0.17760902038513254	6.6797383714307e-4	0.30729393630362534
PARS2	0.22485131202107272	6.4875998625004e-4	0.30424327453162664
RAB3GAP1	-0.11689903831802828	7.778538265657e-4	0.300400745607056
PEX11B	0.23219411750118102	6.3814325616419e-4	0.2837964029436146
EXOSC9	0.05123889296006606	7.051605632458e-4	0.27826141671628946
PIGT	0.010095416124005191	7.1931189118708e-4	0.27415955536759773
INSR	0.14467103034588147	6.6750098032723e-4	0.27311822635387495
SQSTM1	0.023935204609995764	7.1080057187327e-4	0.2657206560427644
AQP4	-0.26785899538111907	8.216688001864e-4	0.26412807529059595
PEX19	0.20978108762633085	6.3275690801646e-4	0.2472844109220877
PIGB	0.17391364258600783	6.4572330706476e-4	0.24535698690282165
NKX2-5	-0.1350955615452842	7.6299197511405e-4	0.24330278576645123
CHRNA1	0.15218751470747677	6.5288458308836e-4	0.24237575942980782
PIGA	0.08158362337832495	6.772701490892e-4	0.2356019738683322
FKTN	-0.2553153917226481	8.0293601966562e-4	0.22763794473420945
PRKG2	0.39129758315675306	5.5255381145499e-4	0.2188663846851071
UBA5	-0.10124170436115051	7.3846798401523e-4	0.21296420445523442
POLG2	0.3673319616249452	5.5941003722816e-4	0.21284718343542156
COX6A2	0.6475018359643379	4.5118935463067e-4	0.20974548572231566
BRCA2	0.09184111433855024	6.6119370380648e-4	0.20377878469470595
U2AF2	0.08466743546599126	6.6271039155938e-4	0.20057509116842975
CHD8	0.1274360314899905	6.4592153779248e-4	0.19939825194510413
AAAS	0.12053812632688302	6.4804669512342e-4	0.1980630233752806
TIMM8A	-0.1601574552311141	7.5523208954611e-4	0.19792910942486444
NT5C2	-0.18420692316498036	7.6271224389699e-4	0.19345921751391135
EIF4A2	-0.3994014534799717	8.4476154720992e-4	0.1930317222740161
GRIN2A	0.045576091472385394	6.7407052543922e-4	0.19121931070696305
PDSS2	-0.18227728638615368	7.5876999920963e-4	0.18506988546718048
RBMX	0.03835081471443057	6.7389826216465e-4	0.183543128563613
LIAS	0.02271101284377277	6.7399764364907e-4	0.168163461342348
CHEK2	-0.04157892176816169	6.9745057337168e-4	0.16526242312529343
LBR	0.0029043524428724182	6.7946156209969e-4	0.1626588061767174
DNM1L	-0.19135943194695093	7.5364550573235e-4	0.16257419188173283
LDHA	0.7595409710502246	3.8744508935932e-4	0.1549316884541645
MUSK	0.05680495478265246	6.5283246373422e-4	0.14685677520024581
BMP2	-0.2025041840701052	7.5103812184616e-4	0.1446045176211669
MED13	-0.10929203079081184	7.1510382460371e-4	0.1437573411480284
SLC32A1	0.13318677461325246	6.2006257352723e-4	0.13746221576471546
BMPR1A	-0.2025041840701052	7.4765220413355e-4	0.1357417548823772
KIF5C	0.0466688924597555	6.4926495699413e-4	0.12738263425579877
TCTN2	-0.00816055732087706	6.6950313441543e-4	0.12552734981961947
TMEM231	-0.00816055732087706	6.6880343774287e-4	0.12369586833531618
RXYLT1	-0.17745876622592033	7.3321192753927e-4	0.12298922363259213
COG8	-0.2293319755246875	7.524950931263e-4	0.12159040147387914
MRPS2	-0.13906927137473055	7.1766666356618e-4	0.12068842474384575
B9D2	-0.012233484227094638	6.6659356668371e-4	0.11383852357165575
COPB2	0.28285222532122717	5.5247983578893e-4	0.1102273928536065
KAT6A	0.006162263755682643	6.5687496245349e-4	0.10679547157301116
FBN1	-0.014225220084961132	6.6287021807408e-4	0.10210078733166061
ACADSB	0.012495169351112112	6.5230077059591e-4	0.10115526364460786
USP7	-0.09192123895339246	6.9198822686246e-4	0.10062221531856963
KMT2C	0.011707998512476614	6.4742041519606e-4	0.08759358507686983
MRPS22	-0.19640513493261622	7.262552665567e-4	0.08583354183092787
VMA12	0.29813730112493225	5.3701096199578e-4	0.08502212899123268
DARS1	0.1044174411565173	6.0831400656683e-4	0.07794058106243482
UGP2	-0.37246295317993117	7.8959772780728e-4	0.0755769193020221
RARS1	0.10675627022395573	6.0557350504033e-4	0.07310604772823992
GEMIN4	-0.00504096506686752	6.4795955654081e-4	0.07225584357282759
ASAH1	-0.21964640182848788	7.2934874082705e-4	0.0706895563292721
MYOD1	-0.021126762914591646	6.5194357325088e-4	0.06659835433910895
TUBB2A	-0.15638550997343958	7.0351609075819e-4	0.06633254724661389
POLG	0.1837243567576827	5.7204289269475e-4	0.06230653713506004
PCYT2	-0.13082150371137807	6.9028828530817e-4	0.05727229172529372
NARS1	0.10421214685543811	6.0047606937844e-4	0.05721920115078994
APC	-0.07406899026879618	6.6851069068597e-4	0.05702115932046223
HNRNPH1	-0.11094151574825306	6.8226235042619e-4	0.05614410327850389
PEX10	0.09617819410697048	6.0224400367103e-4	0.05381288070261145
ABCD1	0.10753321676304534	5.9782731583733e-4	0.053607062344860054
PIGV	0.005430555890731575	6.3677785194956e-4	0.053458846149601995
PIGO	0.043656671965229626	6.2102487191021e-4	0.050450964127309296
PEX6	0.09617819410697048	5.9885415609407e-4	0.04493983140097924
IMPDH2	-0.22184137617122393	7.1983926206501e-4	0.0436031755227462
IMPDH1	-0.22184137617122393	7.1729741956977e-4	0.03694981035950348
TAF2	0.03240662364813057	6.1608644176625e-4	0.026274395326560465
MMADHC	-0.22134137495929213	7.1071390241999e-4	0.020217216027854812
TARS1	0.11080645038730352	5.8205047258537e-4	0.015583835045555161
SUCLA2	0.1915190093052202	5.502320816284e-4	0.013010598584733912
TGFB3	-0.09260379369324048	6.5876001663279e-4	0.012963611986806303
CRAT	-0.0889845280489156	6.5697420592508e-4	0.011908453164204733
COL5A2	-0.23880022544353655	7.1400851467054e-4	0.011382132915212256
EXOSC5	-0.16640641196739353	6.8052094344705e-4	-0.0038789890333272015
ALPL	-0.37993686249866065	7.6203743974676e-4	-0.004037046221677998
GRIA4	-0.06269652528128544	6.404054376471e-4	-0.005172897545019033
RAD21	-0.1428669268325495	6.6770901182982e-4	-0.013875200801637205
GRIA3	-0.06269652528128544	6.3655946812219e-4	-0.015239862631899193
DNA2	-0.02718279537873003	6.2145213742103e-4	-0.019270120204930075
DHCR7	-0.28187200957667713	7.1856940291009e-4	-0.01975136039806391
PPP1CB	0.07362425580225193	5.8215380175193e-4	-0.0213278916885479
CPSF3	0.021345532493682817	6.0013069032425e-4	-0.026551455444724974
GTF2H5	-3.643442502733185e-4	6.0805649655319e-4	-0.027515246169192223
MARS2	0.11346096691851046	5.6437987063908e-4	-0.028015091594142588
OSGEP	-0.4840548882679273	7.9078602527507e-4	-0.032904603952601474
COL5A1	-0.40870502389987384	7.6056739851388e-4	-0.03665309400676042
ACTL6B	-0.008236635442784246	6.048092400955e-4	-0.04388734922344063
CPT1A	-0.07186408397769262	0.00062868319335574005	-0.04502385694355761
AP4M1	-0.021780448400520874	6.0621751139384e-4	-0.05374496084717803
MYL1	-0.2853834480923656	7.068870018451e-4	-0.053841908521995135
DAB1	-0.10818437198796674	6.3661896576738e-4	-0.06057197208871418
PUS7	-0.32160122977937927	7.1376544494851e-4	-0.07205511525706892
KDM6A	-0.08946100832491	6.221719490413e-4	-0.07966420005971284
PHF21A	-0.014159782210813376	5.9315038633492e-4	-0.08032796967414167
EPB41L1	-0.019197639519613636	5.9450906452869e-4	-0.08180943740356575
ALDH7A1	-0.3448093872628013	7.1829218525922e-4	-0.08341436536612568
BBIP1	-0.0020279685297541206	5.8644171105783e-4	-0.08575635748616647
ACADS	-0.11030035306508645	6.2766592745356e-4	-0.08612285652192156
B3GAT3	-0.23885650030729064	6.7508866796192e-4	-0.09054825599565422
DDC	-0.32633332446331975	7.0792609782986e-4	-0.09207191336699372
MOCS1	-0.2111333585077821	6.6274865103707e-4	-0.09512555723121667
EIF3F	0.18706029581765715	5.1046259612213e-4	-0.09554618939918652
EIF2AK2	0.1877060348673381	5.0908467484679e-4	-0.09850720939464941
SNAP29	-0.11931548781068646	6.2621632046432e-4	-0.09893239027558923
KCNAB2	-0.5596294293420936	7.9260862944246e-4	-0.10370841234116579
BCS1L	-0.02609014713606167	5.8866109199409e-4	-0.10400922578590333
KLHL40	-0.5129759471962225	7.7456686893061e-4	-0.1042798944084199
PIGN	0.4847918094834889	3.9241228321739e-4	-0.10681566256127062
CHD3	-0.12685168349198248	6.2463042763153e-4	-0.11061971811636437
CDC40	-0.28560689968693453	6.8346692737483e-4	-0.11536825669369072
PIK3R2	-0.07523899455983696	6.0101463259704e-4	-0.12082223145540374
HLCS	-0.22349280992869072	6.5526179036958e-4	-0.12708213870263466
ALDH18A1	-0.2115808397529905	6.4908017994262e-4	-0.13135075860853584
NARS2	0.0022119011405750677	5.6652657381079e-4	-0.13364508375708214
CDK19	-0.21973316469959628	6.5130356348482e-4	-0.1336832962819715
RAP1B	-0.0802248702527314	5.9703692038145e-4	-0.13621991351874474
TCTN1	-0.12443516852956321	6.1343753657609e-4	-0.13750100251157332
TAF15	-0.00584561384642171	5.6745724344192e-4	-0.13926653714158246
HEXA	-0.4743199977417749	7.451101330414e-4	-0.14272802231325976
MED27	-0.21973316469959628	6.4769116513185e-4	-0.14313888033268057
SRRM2	-0.3775411823827909	7.0670421502225e-4	-0.1464780939681187
IKBKG	-0.07228600977022552	5.8882499501558e-4	-0.14977606630112233
TIMM22	0.06469086075533233	5.34721619927e-4	-0.15441674749338657
HEXB	-0.4743199977417749	7.3994652583305e-4	-0.1562439519513239
ACSF3	-0.059477268849459836	5.8142986487986e-4	-0.15632434742825493
FIG4	-0.8961078764684509	9.0001543866729e-4	-0.15904563056377896
GEMIN5	-0.12049218266780742	6.0248747354509e-4	-0.1622202048232383
MED23	-0.23459034231048567	6.4508623620325e-4	-0.16481455414021712
ERLIN2	-0.14439602740835544	6.0941173103229e-4	-0.1679995537962749
POMGNT2	-0.3145108574600498	6.7328250381701e-4	-0.17093031347734655
PEX1	-0.014108782952341137	5.5830354241262e-4	-0.17148985155828847
CPLX1	-0.30595176480026726	6.6907835255271e-4	-0.1733757396322732
IFT74	-0.2989913224212418	6.6616241502197e-4	-0.17404786977556125
UBAP1	-0.32564776384481725	6.7510920792726e-4	-0.1772857554269852
DNM2	-0.11445434815114058	5.9209654475452e-4	-0.18338100427322335
DDOST	-0.7858324901497011	8.4854590575291e-4	-0.18349361829444022
POLA1	-0.08080608802924434	5.7867117514646e-4	-0.18487413730263227
ATXN1	-0.39757251449461456	6.9899726164222e-4	-0.1866826568090105
EXOSC3	-0.46972185694996016	7.2497756256904e-4	-0.1908276168367407
AMPD1	-0.3341687187163672	6.7316451622514e-4	-0.19089701154590277
AGK	0.030521682273924433	5.3311433730774e-4	-0.1927930466781801
CHCHD10	-0.3191425906084272	6.6621748431288e-4	-0.19405499209124144
SIGMAR1	-0.32291522222989383	6.6653765811279e-4	-0.1969895571485944
ETFA	-0.13625334790725102	5.9490204324103e-4	-0.19783650972131475
AHCY	0.3872204417541025	3.9463707770146e-4	-0.19856354982583452
MYL2	-0.1862865146332075	6.1367756408187e-4	-0.1987240678904411
ATP5F1E	0.2324846967330016	4.5321316289216e-4	-0.19997426179049527
EXOSC1	-0.46972185694996016	7.2130474655012e-4	-0.20044134632511112
BMP4	-0.2737736875688578	6.4623957966037e-4	-0.2009789809592185
GFM1	-0.29431230727274305	6.5391422294449e-4	-0.20142894278500928
AMPD2	-0.3341687187163672	6.6772758326679e-4	-0.20512838127385116
MT-ATP6	0.21416720663440314	4.5693690669368e-4	-0.20854471707782202
MLH1	-0.11940609238609193	5.8347637810138e-4	-0.2108963481878362
SYNJ1	-0.1499033507374914	5.9476357326741e-4	-0.211848962742849
ODC1	-0.18721544842892068	6.0879049584077e-4	-0.2124450805213357
TPI1	-0.09226994248905591	5.7133245457281e-4	-0.21554735973033778
PPM1B	-0.1512691875824032	5.9373064284068e-4	-0.21591853254136772
PAX6	-0.19961630010519504	6.1027842436208e-4	-0.22095122518581936
BICD2	-0.21813657706723544	6.1719532505124e-4	-0.2213662630667415
MT-ATP8	0.21416720663440314	4.5009413484474e-4	-0.22645592122403185
B4GALT7	-0.3201598284392696	6.5362499428375e-4	-0.22803353048857855
TIAM1	-0.11802457082873202	5.7528672037897e-4	-0.23095155352885938
EGR2	-0.6013955810461517	7.594759874818e-4	-0.23220045921774635
DYNC1I2	-0.23208843299700593	6.171535570614e-4	-0.23542744822877584
UPB1	-0.2364235462940584	6.1819797257878e-4	-0.23702876592979943
HNF1A	-0.09866176269329176	5.6512423210396e-4	-0.2381894280035463
OTC	-0.3106980256573496	6.4551551504317e-4	-0.2397985845132285
NSDHL	-0.5235288084317544	7.2647077041472e-4	-0.2407260424832275
EDNRB	-0.261583053288129	6.2617158289221e-4	-0.24131705797487357
GTF2E2	-0.12043149170263484	5.7203897035923e-4	-0.24185957818111342
STX1B	-0.32013336464769276	6.4793616177952e-4	-0.2428977926464049
PTCH1	-0.356558463793781	6.6147513716182e-4	-0.243884131395937
DDB2	-0.10425278647916175	5.584053622015e-4	-0.26136733808512524
SC5D	-0.5310574183838622	7.2116723970778e-4	-0.2621368369191581
CPT2	-0.207729292127741	5.9685646539234e-4	-0.26419668288984277
CSNK2A1	-0.11414995828626578	5.607550920337e-4	-0.2651140066105083
STAG2	-0.2716719121160434	6.1937187766627e-4	-0.2692043924972139
NDUFAF3	0.21926581478387547	4.2991133384612e-4	-0.27418652861893106
NFS1	-0.4447772850518662	6.8242088162893e-4	-0.2772767048370842
ARID1B	-0.12438134388686628	5.5873221607468e-4	-0.2806403435940166
VPS41	-0.7850675012726185	8.0854607595956e-4	-0.287429638461422
BBS12	-0.12443516852956321	5.5327819943391e-4	-0.29497025512463015
HIBCH	0.10261511558156289	4.6611998244899e-4	-0.2960597734063574
RYR1	-0.32556986662501985	6.2906731798529e-4	-0.2977241794046707
ACADM	-0.02095735732140841	5.1076734148523e-4	-0.30276616046853044
POLR1A	-0.2789674620434863	6.0722022520224e-4	-0.30830733463381704
RFXANK	-0.5129759471962225	6.9631226641532e-4	-0.30911416215460913
ADAM22	-1.0065107609333812	8.8403695349698e-4	-0.3112727810060911
CHST14	-1.0065107609333812	8.8403695349698e-4	-0.3112727810060911
BSND	-1.0065107609333812	8.8403695349698e-4	-0.3112727810060911
CLCF1	-1.0065107609333812	8.8403695349698e-4	-0.3112727810060911
MAN2B1	-1.0065107609333812	8.8403695349698e-4	-0.3112727810060911
SCO2	0.17323892071421104	4.3280317868412e-4	-0.31264391366563943
NEFL	-0.050921507853108464	5.1809644568374e-4	-0.3135461142439568
PNP	-0.45440706383318713	6.7101826207333e-4	-0.3167532549518019
CHKA	-0.3230674584604539	6.180100145457e-4	-0.32416466508271663
KIF5A	-0.24401404868805382	5.8711994890362e-4	-0.3259671254195654
IDH2	-0.08106882998004657	5.2278925383906e-4	-0.33140984037434645
CHKB	-0.3230674584604539	6.1468656944648e-4	-0.3328639034841944
ACSL4	-0.5129759471962225	6.8367736230579e-4	-0.34218648311890265
AMACR	-0.23471055484831302	5.7637487541073e-4	-0.3447892521829714
LIMK1	-0.2588370568385885	5.8530508781853e-4	-0.3455405984562111
IBA57	-0.44582492947869945	6.5426883157405e-4	-0.3520133640080496
ACAD9	0.14171183657609185	4.2827326824063e-4	-0.3560282031159546
ISCA2	-0.43485316035438326	6.4845801438587e-4	-0.35625162017924583
LMBRD1	-0.4839061404307172	6.6675958593212e-4	-0.357399571212104
KCNMA1	-0.44694581370545444	6.5157585556014e-4	-0.3601832108790085
SLC18A3	-0.36791593227541264	6.1914374915937e-4	-0.3660455473190941
RALA	-0.25050845591344895	5.7395315241958e-4	-0.3669261012413502
SPTAN1	-0.20278247134641955	5.5302759650252e-4	-0.37397352022736335
DPAGT1	-0.4848623765270713	6.58087055332e-4	-0.38105647152351074
MPV17	-0.23471055484831302	5.6222080574395e-4	-0.3818380442365372
SOX9	-0.1148792607143308	5.1600845812658e-4	-0.3829692504639467
ATAD1	-0.12443516852956321	5.1534300129303e-4	-0.394267015739771
ALG11	-0.5916154965023785	6.9317423500079e-4	-0.3959676228001551
POMK	-0.3634832478967326	6.0495797272123e-4	-0.3987446486210046
VPS33B	-0.7858324901497011	7.652969639032e-4	-0.4014007508633982
BRD4	-0.20975938283286988	5.4467019637799e-4	-0.40282623044955623
GDAP1	-0.12443516852956321	5.1080095783129e-4	-0.4061559796684432
PMM2	-0.31743241352553775	5.8439850487555e-4	-0.4065089689635322
MED13L	-0.330058639575774	5.8868779429214e-4	-0.40790782398946307
GOSR2	-0.23588569124488878	5.5257112850865e-4	-0.4082715616988598
PDHA1	-0.23346596884077234	5.5013251717115e-4	-0.4122349931486877
DOLK	-0.40282805902365326	6.1342092961167e-4	-0.4159373623389308
VPS33A	-0.7858324901497011	7.5846267026249e-4	-0.4192897629912631
PIGK	-0.49887148490479194	6.4873426349364e-4	-0.4195468526445014
SDHD	0.02713817517831163	4.4763794561876e-4	-0.4199141172963692
GPAA1	-0.49887148490479194	6.483110297171e-4	-0.42065468244513293
VARS2	-0.12391161478795981	5.0453979082718e-4	-0.42202125824213893
FDX2	-0.4840548882679273	6.412673884991e-4	-0.42427507283243737
GALT	-0.45883593962834346	6.2859099377759e-4	-0.4322370483427759
AP1G1	-0.3887940801013363	6.0043579026804e-4	-0.43589245784217234
ALDOA	-0.16161490707370713	5.1221438687134e-4	-0.43963601630210514
TPO	-0.42937535182051684	6.1391130628267e-4	-0.4412010763673192
DNAJC6	-0.4511040108348643	6.1995438188011e-4	-0.4471117652540356
VPS53	-0.4030414056426204	6.0139804845742e-4	-0.4476210375810493
CNTN1	-0.3362316193374228	5.7507212418685e-4	-0.44972031537403323
CTSD	-0.2988363974911305	5.5898877722561e-4	-0.45442383905609235
MFN2	-0.47902998041001515	6.2729474965574e-4	-0.4558240552502109
COQ5	-0.5653454665852917	6.5912413044662e-4	-0.45882497975685416
EARS2	-0.2219686193198421	5.2657022911103e-4	-0.4624127894477933
IPO8	-0.23443199937647233	5.2967975530449e-4	-0.4667368716177527
COQ9	-0.5653454665852917	6.5465195397465e-4	-0.4705310642991493
QDPR	-0.40084958850086383	5.9045491601366e-4	-0.4740732675485879
PLG	-0.18000995475368697	5.0606620220415e-4	-0.4741241609219887
UBQLN2	-0.40073078223972924	5.9004801549553e-4	-0.4750195381902517
KPTN	-0.021138614601257433	4.4353612006815e-4	-0.47892758461407603
CYFIP2	-0.33581088566054634	5.6345509731938e-4	-0.47970757196611347
SZT2	-0.021138614601257433	4.4320943895406e-4	-0.47978268430968884
COQ4	-0.5653454665852917	6.5054189437438e-4	-0.48128929476169635
TPM2	-0.300031022159167	5.4853557530594e-4	-0.48298009987070956
PIK3CD	-0.27031059809975744	5.3561339243094e-4	-0.48708395939086074
SLC18A2	-0.3569372760431424	5.6849058262618e-4	-0.48765339644699734
TAF8	-0.23471055484831302	5.2145805861102e-4	-0.48853601715979567
KCNQ2	-0.5944577727328577	6.5884855962588e-4	-0.4886586025486067
CACNA2D1	-0.551613512558067	6.4234278472656e-4	-0.48901880839132666
ZDHHC9	-0.2925526727049035	5.4331249369617e-4	-0.489173356462963
PLK4	-0.44482407622475206	6.0025915065081e-4	-0.49238481458703787
PRKCG	-0.24430023102995566	5.2130103749222e-4	-0.49853670182983756
DPF2	-0.23471055484831302	5.1663150969128e-4	-0.5011696844705835
RAB18	-0.4269669362775017	5.891360217497e-4	-0.5036428690216153
TRAPPC4	-0.5655367138045624	6.3957676147164e-4	-0.5101821760916707
TRAPPC9	-0.5655367138045624	6.3939147512212e-4	-0.5106671698493205
COG5	-0.4552613274858126	5.9604341402424e-4	-0.5138569097698412
COG1	-0.4552613274858126	5.9604341402424e-4	-0.5138569097698412
COG7	-0.4552613274858126	5.9597736994592e-4	-0.514029782546481
COG2	-0.4552613274858126	5.9597736994592e-4	-0.514029782546481
TRAPPC12	-0.5655367138045624	6.3798420684912e-4	-0.5143507457280182
TRAPPC6B	-0.5655367138045624	6.3742196810763e-4	-0.5158224260792046
PRKAR1B	-0.35705204582031597	5.5760848107228e-4	-0.516252462759921
BICRA	-0.23394791556792918	5.1053320672875e-4	-0.5163695749542501
IVD	-0.3079427667533543	5.3852627871894e-4	-0.517091542260972
POLR3GL	-0.565441090194927	6.368657442661e-4	-0.5171827386013833
SYNE2	-0.06845142123855844	4.4690060642734e-4	-0.5174337258594971
TRAPPC10	-0.5655367138045624	6.365656658934e-4	-0.5180638282636573
CHMP1A	-0.5942665255135868	6.4750567056508e-4	-0.5181577799205446
CYB5A	-0.314273957199737	5.4010118766459e-4	-0.5193003512718843
HLA-DRB1	-0.28303421960207575	5.2748886103761e-4	-0.5210738372569309
OCRL	-0.22257236153054533	5.0369819243128e-4	-0.5228849193900065
ATP6AP2	-0.4133207530164288	5.7584003942614e-4	-0.5247994029896096
GFPT1	-0.41169660640436223	5.7505247381618e-4	-0.5252367380007703
ATP6AP1	-0.4133207530164288	5.7558188031441e-4	-0.5254751438523004
MRPS34	-0.4551210795250141	5.9072486421615e-4	-0.5276381593362828
ASXL1	-0.3437978323925883	5.4776580766346e-4	-0.5287618049002715
PMS2	-0.23830340520832027	5.0581605371726e-4	-0.5330723841374948
NFASC	-0.6242686291065243	6.531773425759e-4	-0.5333140757796062
TRAPPC11	-0.5655367138045624	6.3006613117748e-4	-0.5350765967326592
TUBB4B	-0.44954575269632296	5.8538847730541e-4	-0.5360310192996489
DEGS1	-0.6062106028509395	6.4346996100519e-4	-0.5406654737860733
D2HGDH	-0.5634803260573944	6.2626251248318e-4	-0.5429763192331974
TSHB	-1.0063832627872007	7.9231767050805e-4	-0.5512238413775667
MCEE	-0.2948451573627875	5.2015022912432e-4	-0.5520939109138203
CAMKMT	-0.7003436927908782	6.7454414637702e-4	-0.5534607535287844
VRK1	-0.034441355712438004	4.1973850369388e-4	-0.5545214519650951
PMP22	-0.37419031484763354	5.4935630938621e-4	-0.5549910912587689
PTCD3	-0.45521457816554645	5.7982381364152e-4	-0.556265554263391
NIPBL	-0.4139111463282916	5.5635101732032e-4	-0.5764030203652574
AIMP1	-0.23467195124294168	4.8767789307257e-4	-0.5769182252384594
MYO5A	-0.44352617966314345	5.6711045671714e-4	-0.5778548298210217
LYRM4	-0.5475108397527368	6.0651486289455e-4	-0.5786970238333496
SELENOI	-0.43213161239049014	5.6187470797165e-4	-0.5801650252832622
WARS1	0.09422714080359118	3.6051340718407e-4	-0.580876799234024
MCCC2	-0.4350642052492484	5.6201043510304e-4	-0.5827423474400047
MCCC1	-0.4350642052492484	5.6000377421488e-4	-0.5879948552852892
GFAP	-0.24966226378001755	4.8749441796446e-4	-0.5923887905429301
STAG1	-0.4541296117973038	5.6499572040664e-4	-0.5939936611485126
PIGH	-0.5655367138045624	6.0625469466864e-4	-0.5974038976772922
PIGP	-0.5655367138045624	6.0592870217809e-4	-0.5982571948757478
GMPPA	-0.4143897991806994	5.4793096661735e-4	-0.5989214621207096
POU1F1	-1.0063832627872007	7.7323848904501e-4	-0.601164292655367
PAH	-0.49237441568886514	5.7678234231529e-4	-0.6013865535836483
IGF2	-0.19902104096947695	4.6391458181516e-4	-0.6034686463139755
PIGQ	-0.5655367138045624	6.0390069718621e-4	-0.6035655716886796
ARSA	-0.5131034453424032	5.8160978685229e-4	-0.6094795716156522
GLDC	-0.3187820697046455	5.0702798601352e-4	-0.6103787717774667
GCDH	-0.25708510084505415	4.8260405198301e-4	-0.6126123383984339
TINF2	-0.4818823488238426	5.6769189176706e-4	-0.6146890715951616
TIMM50	-0.3305324695642253	5.0977105513223e-4	-0.6149490884694353
VPS37A	-0.48783088901159744	5.6781274821475e-4	-0.6203212656362452
ALG6	-0.6743989956698124	6.3881105083797e-4	-0.6210487333849714
PIGY	-0.5655367138045624	5.9699351824651e-4	-0.621645363737063
DHX16	-0.5649057021960949	5.9417794784321e-4	-0.628384210045069
PDHX	-0.34430803467910936	5.0907320122563e-4	-0.6305513115617118
CNOT1	-0.5986759670577937	6.0598617149646e-4	-0.6312460200983225
VPS37D	-0.48783088901159744	5.6306268170757e-4	-0.632754737450939
RNF113A	-0.5649057021960949	5.9235746663024e-4	-0.6331493858202772
IFT81	-0.5655367138045624	5.9229235379448e-4	-0.6339508326441199
PSPH	-0.5131034453424032	5.7200535146129e-4	-0.6346195305087625
MADD	-0.523573788386399	5.7587180524451e-4	-0.6349692901748591
IFT140	-0.5655367138045624	5.9101715412291e-4	-0.6372887141560115
SORL1	-0.5500256763465361	5.8426663413326e-4	-0.6394474082478426
CWC27	-0.5649057021960949	5.8985265175383e-4	-0.6397058298447543
ATXN3	-0.4663092993041032	5.5106202374394e-4	-0.6426453063570206
IFT27	-0.5655367138045624	5.8817172221214e-4	-0.6447367356541762
GRM1	-0.41030889093862977	5.271488616588e-4	-0.6492384693313098
IFT56	-0.5655367138045624	5.8633990006315e-4	-0.64953159674182
PTS	-0.4413711536079558	5.3755890122975e-4	-0.6530520748713922
H3-3A	-0.43555170544523303	5.3422495366994e-4	-0.6559593556826546
RNASEH2A	-0.5131034453424032	5.6121148753284e-4	-0.6628728618512105
WDR19	-0.5655367138045624	5.8071192277985e-4	-0.6642630319374907
STIL	-0.5308774309290728	5.6646550161231e-4	-0.6668942745270904
ARID2	-0.3437592521670008	4.9461281004801e-4	-0.6678531287969154
ISCA1	-0.5516502771701938	5.7349490015491e-4	-0.6692674144648245
ASNS	-0.3322948980554972	4.874917472153e-4	-0.6750284156014557
FGF17	-0.3464715026668229	4.9088782442834e-4	-0.6803156646121744
EXOC2	-0.48639957751214463	5.4380731649524e-4	-0.6817250445998261
ANOS1	-0.4027061301958463	5.1139756209029e-4	-0.6828653079917846
RTEL1	-0.4111818959604767	5.1325841067694e-4	-0.6864702349126742
B4GALNT1	-0.6527114799320035	6.0396776664058e-4	-0.6905647810803834
SETX	-0.11828520855830388	3.9937111214304e-4	-0.6916776928382478
ACACA	-0.4054317313611412	5.0754698391635e-4	-0.6956699375503854
GBA2	-0.6433445153104169	5.9796105209458e-4	-0.6969206102120445
CNTNAP2	-0.6493018243047849	5.9966411711221e-4	-0.6984200845922475
CAPN1	-0.3212104332937967	4.7266249548396e-4	-0.7027600564997314
MED11	-0.4552613274858126	5.2367369057068e-4	-0.7032872925733037
HIKESHI	-0.34470738569522213	4.8112680547945e-4	-0.7041013696904894
FXR1	-0.37572931925680997	4.9049767398965e-4	-0.7105947141629232
SETD1A	-0.42596460290113236	5.0906826894965e-4	-0.7122207901954705
UFD1	-0.6683408848795251	5.9975467747921e-4	-0.7172221001132141
EXOSC8	-0.6758121001233123	6.021598837386e-4	-0.718397600509757
LZTFL1	-0.3449859411670628	4.7210365440421e-4	-0.7279983512210262
